file_name,file_path,class_id,class_name,sub_ds_name,sub_ds_index,fold
DOG_BARK_esc50_478.wav,/workspaces/danger-classifier-model/dataset/DOG_BARK_esc50_478.wav,20,DOG_BARK,ESC-50,478,6.0
DOG_BARK_esc50_484.wav,/workspaces/danger-classifier-model/dataset/DOG_BARK_esc50_484.wav,20,DOG_BARK,ESC-50,484,6.0
DOG_BARK_esc50_954.wav,/workspaces/danger-classifier-model/dataset/DOG_BARK_esc50_954.wav,20,DOG_BARK,ESC-50,954,6.0
DOG_BARK_esc50_503.wav,/workspaces/danger-classifier-model/dataset/DOG_BARK_esc50_503.wav,20,DOG_BARK,ESC-50,503,7.0
DOG_BARK_esc50_1482.wav,/workspaces/danger-classifier-model/dataset/DOG_BARK_esc50_1482.wav,20,DOG_BARK,ESC-50,1482,7.0
DOG_BARK_esc50_1031.wav,/workspaces/danger-classifier-model/dataset/DOG_BARK_esc50_1031.wav,20,DOG_BARK,ESC-50,1031,7.0
DOG_BARK_esc50_479.wav,/workspaces/danger-classifier-model/dataset/DOG_BARK_esc50_479.wav,20,DOG_BARK,ESC-50,479,7.0
DOG_BARK_esc50_1811.wav,/workspaces/danger-classifier-model/dataset/DOG_BARK_esc50_1811.wav,20,DOG_BARK,ESC-50,1811,8.0
DOG_BARK_esc50_1761.wav,/workspaces/danger-classifier-model/dataset/DOG_BARK_esc50_1761.wav,20,DOG_BARK,ESC-50,1761,8.0
DOG_BARK_esc50_1117.wav,/workspaces/danger-classifier-model/dataset/DOG_BARK_esc50_1117.wav,20,DOG_BARK,ESC-50,1117,8.0
DOG_BARK_esc50_1540.wav,/workspaces/danger-classifier-model/dataset/DOG_BARK_esc50_1540.wav,20,DOG_BARK,ESC-50,1540,8.0
DOG_BARK_esc50_375.wav,/workspaces/danger-classifier-model/dataset/DOG_BARK_esc50_375.wav,20,DOG_BARK,ESC-50,375,9.0
DOG_BARK_esc50_1423.wav,/workspaces/danger-classifier-model/dataset/DOG_BARK_esc50_1423.wav,20,DOG_BARK,ESC-50,1423,9.0
DOG_BARK_esc50_1484.wav,/workspaces/danger-classifier-model/dataset/DOG_BARK_esc50_1484.wav,20,DOG_BARK,ESC-50,1484,9.0
DOG_BARK_esc50_482.wav,/workspaces/danger-classifier-model/dataset/DOG_BARK_esc50_482.wav,20,DOG_BARK,ESC-50,482,9.0
DOOR_KNOCK_esc50_1942.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_1942.wav,19,DOOR_KNOCK,ESC-50,1942,0.0
DOOR_KNOCK_esc50_362.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_362.wav,19,DOOR_KNOCK,ESC-50,362,0.0
DOOR_KNOCK_esc50_1548.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_1548.wav,19,DOOR_KNOCK,ESC-50,1548,0.0
DOOR_KNOCK_esc50_363.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_363.wav,19,DOOR_KNOCK,ESC-50,363,0.0
DOOR_KNOCK_esc50_1586.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_1586.wav,19,DOOR_KNOCK,ESC-50,1586,1.0
DOOR_KNOCK_esc50_1017.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_1017.wav,19,DOOR_KNOCK,ESC-50,1017,1.0
DOOR_KNOCK_esc50_553.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_553.wav,19,DOOR_KNOCK,ESC-50,553,1.0
DOOR_KNOCK_esc50_139.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_139.wav,19,DOOR_KNOCK,ESC-50,139,1.0
DOOR_KNOCK_esc50_1416.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_1416.wav,19,DOOR_KNOCK,ESC-50,1416,2.0
DOOR_KNOCK_esc50_1418.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_1418.wav,19,DOOR_KNOCK,ESC-50,1418,2.0
DOOR_KNOCK_esc50_511.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_511.wav,19,DOOR_KNOCK,ESC-50,511,2.0
DOOR_KNOCK_esc50_261.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_261.wav,19,DOOR_KNOCK,ESC-50,261,2.0
DOOR_KNOCK_esc50_1840.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_1840.wav,19,DOOR_KNOCK,ESC-50,1840,3.0
DOOR_KNOCK_esc50_1121.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_1121.wav,19,DOOR_KNOCK,ESC-50,1121,3.0
DOOR_KNOCK_esc50_1947.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_1947.wav,19,DOOR_KNOCK,ESC-50,1947,3.0
DOOR_KNOCK_esc50_1893.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_1893.wav,19,DOOR_KNOCK,ESC-50,1893,3.0
DOOR_KNOCK_esc50_6.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_6.wav,19,DOOR_KNOCK,ESC-50,6,4.0
DOOR_KNOCK_esc50_1417.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_1417.wav,19,DOOR_KNOCK,ESC-50,1417,4.0
DOOR_KNOCK_esc50_550.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_550.wav,19,DOOR_KNOCK,ESC-50,550,4.0
DOOR_KNOCK_esc50_566.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_566.wav,19,DOOR_KNOCK,ESC-50,566,4.0
DOOR_KNOCK_esc50_1101.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_1101.wav,19,DOOR_KNOCK,ESC-50,1101,5.0
DOOR_KNOCK_esc50_10.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_10.wav,19,DOOR_KNOCK,ESC-50,10,5.0
DOOR_KNOCK_esc50_1839.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_1839.wav,19,DOOR_KNOCK,ESC-50,1839,5.0
DOOR_KNOCK_esc50_1468.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_1468.wav,19,DOOR_KNOCK,ESC-50,1468,5.0
DOOR_KNOCK_esc50_1115.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_1115.wav,19,DOOR_KNOCK,ESC-50,1115,6.0
DOOR_KNOCK_esc50_961.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_961.wav,19,DOOR_KNOCK,ESC-50,961,6.0
DOOR_KNOCK_esc50_367.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_367.wav,19,DOOR_KNOCK,ESC-50,367,6.0
DOOR_KNOCK_esc50_1449.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_1449.wav,19,DOOR_KNOCK,ESC-50,1449,6.0
DOOR_KNOCK_esc50_1948.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_1948.wav,19,DOOR_KNOCK,ESC-50,1948,7.0
DOOR_KNOCK_esc50_1969.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_1969.wav,19,DOOR_KNOCK,ESC-50,1969,7.0
DOOR_KNOCK_esc50_1442.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_1442.wav,19,DOOR_KNOCK,ESC-50,1442,7.0
DOOR_KNOCK_esc50_998.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_998.wav,19,DOOR_KNOCK,ESC-50,998,7.0
DOOR_KNOCK_esc50_501.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_501.wav,19,DOOR_KNOCK,ESC-50,501,8.0
DOOR_KNOCK_esc50_1022.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_1022.wav,19,DOOR_KNOCK,ESC-50,1022,8.0
DOOR_KNOCK_esc50_1943.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_1943.wav,19,DOOR_KNOCK,ESC-50,1943,8.0
DOOR_KNOCK_esc50_9.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_9.wav,19,DOOR_KNOCK,ESC-50,9,8.0
DOOR_KNOCK_esc50_510.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_510.wav,19,DOOR_KNOCK,ESC-50,510,9.0
DOOR_KNOCK_esc50_500.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_500.wav,19,DOOR_KNOCK,ESC-50,500,9.0
DOOR_KNOCK_esc50_477.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_477.wav,19,DOOR_KNOCK,ESC-50,477,9.0
DOOR_KNOCK_esc50_1120.wav,/workspaces/danger-classifier-model/dataset/DOOR_KNOCK_esc50_1120.wav,19,DOOR_KNOCK,ESC-50,1120,9.0
FIRE_esc50_877.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_877.wav,17,FIRE,ESC-50,877,0.0
FIRE_esc50_1406.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_1406.wav,17,FIRE,ESC-50,1406,0.0
FIRE_esc50_982.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_982.wav,17,FIRE,ESC-50,982,0.0
FIRE_esc50_1051.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_1051.wav,17,FIRE,ESC-50,1051,0.0
FIRE_esc50_1823.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_1823.wav,17,FIRE,ESC-50,1823,1.0
FIRE_esc50_1422.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_1422.wav,17,FIRE,ESC-50,1422,1.0
FIRE_esc50_330.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_330.wav,17,FIRE,ESC-50,330,1.0
FIRE_esc50_601.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_601.wav,17,FIRE,ESC-50,601,1.0
FIRE_esc50_681.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_681.wav,17,FIRE,ESC-50,681,2.0
FIRE_esc50_623.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_623.wav,17,FIRE,ESC-50,623,2.0
FIRE_esc50_217.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_217.wav,17,FIRE,ESC-50,217,2.0
FIRE_esc50_1355.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_1355.wav,17,FIRE,ESC-50,1355,2.0
FIRE_esc50_1702.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_1702.wav,17,FIRE,ESC-50,1702,3.0
FIRE_esc50_67.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_67.wav,17,FIRE,ESC-50,67,3.0
FIRE_esc50_1421.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_1421.wav,17,FIRE,ESC-50,1421,3.0
FIRE_esc50_824.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_824.wav,17,FIRE,ESC-50,824,3.0
FIRE_esc50_1703.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_1703.wav,17,FIRE,ESC-50,1703,4.0
FIRE_esc50_1169.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_1169.wav,17,FIRE,ESC-50,1169,4.0
FIRE_esc50_1806.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_1806.wav,17,FIRE,ESC-50,1806,4.0
FIRE_esc50_1323.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_1323.wav,17,FIRE,ESC-50,1323,4.0
FIRE_esc50_1696.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_1696.wav,17,FIRE,ESC-50,1696,5.0
FIRE_esc50_1058.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_1058.wav,17,FIRE,ESC-50,1058,5.0
FIRE_esc50_1824.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_1824.wav,17,FIRE,ESC-50,1824,5.0
FIRE_esc50_821.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_821.wav,17,FIRE,ESC-50,821,5.0
FIRE_esc50_622.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_622.wav,17,FIRE,ESC-50,622,6.0
FIRE_esc50_621.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_621.wav,17,FIRE,ESC-50,621,6.0
FIRE_esc50_1695.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_1695.wav,17,FIRE,ESC-50,1695,6.0
FIRE_esc50_65.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_65.wav,17,FIRE,ESC-50,65,6.0
FIRE_esc50_1356.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_1356.wav,17,FIRE,ESC-50,1356,7.0
FIRE_esc50_204.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_204.wav,17,FIRE,ESC-50,204,7.0
FIRE_esc50_972.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_972.wav,17,FIRE,ESC-50,972,7.0
FIRE_esc50_674.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_674.wav,17,FIRE,ESC-50,674,7.0
FIRE_esc50_63.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_63.wav,17,FIRE,ESC-50,63,8.0
FIRE_esc50_1683.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_1683.wav,17,FIRE,ESC-50,1683,8.0
FIRE_esc50_54.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_54.wav,17,FIRE,ESC-50,54,8.0
FIRE_esc50_1354.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_1354.wav,17,FIRE,ESC-50,1354,8.0
FIRE_esc50_1324.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_1324.wav,17,FIRE,ESC-50,1324,9.0
FIRE_esc50_600.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_600.wav,17,FIRE,ESC-50,600,9.0
FIRE_esc50_66.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_66.wav,17,FIRE,ESC-50,66,9.0
FIRE_esc50_620.wav,/workspaces/danger-classifier-model/dataset/FIRE_esc50_620.wav,17,FIRE,ESC-50,620,9.0
FIRE_WORKS_esc50_1213.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_1213.wav,10,FIRE_WORKS,ESC-50,1213,0.0
FIRE_WORKS_esc50_1108.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_1108.wav,10,FIRE_WORKS,ESC-50,1108,0.0
FIRE_WORKS_esc50_1632.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_1632.wav,10,FIRE_WORKS,ESC-50,1632,0.0
FIRE_WORKS_esc50_487.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_487.wav,10,FIRE_WORKS,ESC-50,487,0.0
FIRE_WORKS_esc50_1637.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_1637.wav,10,FIRE_WORKS,ESC-50,1637,1.0
FIRE_WORKS_esc50_18.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_18.wav,10,FIRE_WORKS,ESC-50,18,1.0
FIRE_WORKS_esc50_486.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_486.wav,10,FIRE_WORKS,ESC-50,486,1.0
FIRE_WORKS_esc50_872.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_872.wav,10,FIRE_WORKS,ESC-50,872,1.0
FIRE_WORKS_esc50_20.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_20.wav,10,FIRE_WORKS,ESC-50,20,2.0
FIRE_WORKS_esc50_19.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_19.wav,10,FIRE_WORKS,ESC-50,19,2.0
FIRE_WORKS_esc50_489.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_489.wav,10,FIRE_WORKS,ESC-50,489,2.0
FIRE_WORKS_esc50_1216.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_1216.wav,10,FIRE_WORKS,ESC-50,1216,2.0
FIRE_WORKS_esc50_17.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_17.wav,10,FIRE_WORKS,ESC-50,17,3.0
FIRE_WORKS_esc50_590.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_590.wav,10,FIRE_WORKS,ESC-50,590,3.0
FIRE_WORKS_esc50_1215.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_1215.wav,10,FIRE_WORKS,ESC-50,1215,3.0
FIRE_WORKS_esc50_1635.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_1635.wav,10,FIRE_WORKS,ESC-50,1635,3.0
FIRE_WORKS_esc50_488.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_488.wav,10,FIRE_WORKS,ESC-50,488,4.0
FIRE_WORKS_esc50_1214.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_1214.wav,10,FIRE_WORKS,ESC-50,1214,4.0
FIRE_WORKS_esc50_871.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_871.wav,10,FIRE_WORKS,ESC-50,871,4.0
FIRE_WORKS_esc50_47.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_47.wav,10,FIRE_WORKS,ESC-50,47,4.0
FIRE_WORKS_esc50_132.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_132.wav,10,FIRE_WORKS,ESC-50,132,5.0
FIRE_WORKS_esc50_1633.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_1633.wav,10,FIRE_WORKS,ESC-50,1633,5.0
FIRE_WORKS_esc50_870.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_870.wav,10,FIRE_WORKS,ESC-50,870,5.0
FIRE_WORKS_esc50_1219.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_1219.wav,10,FIRE_WORKS,ESC-50,1219,5.0
FIRE_WORKS_esc50_491.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_491.wav,10,FIRE_WORKS,ESC-50,491,6.0
FIRE_WORKS_esc50_131.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_131.wav,10,FIRE_WORKS,ESC-50,131,6.0
FIRE_WORKS_esc50_1634.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_1634.wav,10,FIRE_WORKS,ESC-50,1634,6.0
FIRE_WORKS_esc50_1218.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_1218.wav,10,FIRE_WORKS,ESC-50,1218,6.0
FIRE_WORKS_esc50_1217.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_1217.wav,10,FIRE_WORKS,ESC-50,1217,7.0
FIRE_WORKS_esc50_48.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_48.wav,10,FIRE_WORKS,ESC-50,48,7.0
FIRE_WORKS_esc50_490.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_490.wav,10,FIRE_WORKS,ESC-50,490,7.0
FIRE_WORKS_esc50_1212.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_1212.wav,10,FIRE_WORKS,ESC-50,1212,7.0
FIRE_WORKS_esc50_1631.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_1631.wav,10,FIRE_WORKS,ESC-50,1631,8.0
FIRE_WORKS_esc50_868.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_868.wav,10,FIRE_WORKS,ESC-50,868,8.0
FIRE_WORKS_esc50_1636.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_1636.wav,10,FIRE_WORKS,ESC-50,1636,8.0
FIRE_WORKS_esc50_1638.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_1638.wav,10,FIRE_WORKS,ESC-50,1638,8.0
FIRE_WORKS_esc50_869.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_869.wav,10,FIRE_WORKS,ESC-50,869,9.0
FIRE_WORKS_esc50_492.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_492.wav,10,FIRE_WORKS,ESC-50,492,9.0
FIRE_WORKS_esc50_1152.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_1152.wav,10,FIRE_WORKS,ESC-50,1152,9.0
FIRE_WORKS_esc50_1109.wav,/workspaces/danger-classifier-model/dataset/FIRE_WORKS_esc50_1109.wav,10,FIRE_WORKS,ESC-50,1109,9.0
FOOTSTEPS_esc50_1512.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_1512.wav,16,FOOTSTEPS,ESC-50,1512,0.0
FOOTSTEPS_esc50_43.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_43.wav,16,FOOTSTEPS,ESC-50,43,0.0
FOOTSTEPS_esc50_1184.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_1184.wav,16,FOOTSTEPS,ESC-50,1184,0.0
FOOTSTEPS_esc50_1493.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_1493.wav,16,FOOTSTEPS,ESC-50,1493,0.0
FOOTSTEPS_esc50_40.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_40.wav,16,FOOTSTEPS,ESC-50,40,1.0
FOOTSTEPS_esc50_42.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_42.wav,16,FOOTSTEPS,ESC-50,42,1.0
FOOTSTEPS_esc50_817.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_817.wav,16,FOOTSTEPS,ESC-50,817,1.0
FOOTSTEPS_esc50_44.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_44.wav,16,FOOTSTEPS,ESC-50,44,1.0
FOOTSTEPS_esc50_1185.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_1185.wav,16,FOOTSTEPS,ESC-50,1185,2.0
FOOTSTEPS_esc50_1927.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_1927.wav,16,FOOTSTEPS,ESC-50,1927,2.0
FOOTSTEPS_esc50_1569.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_1569.wav,16,FOOTSTEPS,ESC-50,1569,2.0
FOOTSTEPS_esc50_1513.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_1513.wav,16,FOOTSTEPS,ESC-50,1513,2.0
FOOTSTEPS_esc50_1151.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_1151.wav,16,FOOTSTEPS,ESC-50,1151,3.0
FOOTSTEPS_esc50_1991.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_1991.wav,16,FOOTSTEPS,ESC-50,1991,3.0
FOOTSTEPS_esc50_610.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_610.wav,16,FOOTSTEPS,ESC-50,610,3.0
FOOTSTEPS_esc50_1210.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_1210.wav,16,FOOTSTEPS,ESC-50,1210,3.0
FOOTSTEPS_esc50_39.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_39.wav,16,FOOTSTEPS,ESC-50,39,4.0
FOOTSTEPS_esc50_1887.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_1887.wav,16,FOOTSTEPS,ESC-50,1887,4.0
FOOTSTEPS_esc50_41.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_41.wav,16,FOOTSTEPS,ESC-50,41,4.0
FOOTSTEPS_esc50_112.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_112.wav,16,FOOTSTEPS,ESC-50,112,4.0
FOOTSTEPS_esc50_614.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_614.wav,16,FOOTSTEPS,ESC-50,614,5.0
FOOTSTEPS_esc50_612.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_612.wav,16,FOOTSTEPS,ESC-50,612,5.0
FOOTSTEPS_esc50_1990.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_1990.wav,16,FOOTSTEPS,ESC-50,1990,5.0
FOOTSTEPS_esc50_1211.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_1211.wav,16,FOOTSTEPS,ESC-50,1211,5.0
FOOTSTEPS_esc50_1492.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_1492.wav,16,FOOTSTEPS,ESC-50,1492,6.0
FOOTSTEPS_esc50_1989.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_1989.wav,16,FOOTSTEPS,ESC-50,1989,6.0
FOOTSTEPS_esc50_611.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_611.wav,16,FOOTSTEPS,ESC-50,611,6.0
FOOTSTEPS_esc50_609.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_609.wav,16,FOOTSTEPS,ESC-50,609,6.0
FOOTSTEPS_esc50_819.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_819.wav,16,FOOTSTEPS,ESC-50,819,7.0
FOOTSTEPS_esc50_1186.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_1186.wav,16,FOOTSTEPS,ESC-50,1186,7.0
FOOTSTEPS_esc50_1570.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_1570.wav,16,FOOTSTEPS,ESC-50,1570,7.0
FOOTSTEPS_esc50_613.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_613.wav,16,FOOTSTEPS,ESC-50,613,7.0
FOOTSTEPS_esc50_1915.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_1915.wav,16,FOOTSTEPS,ESC-50,1915,8.0
FOOTSTEPS_esc50_615.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_615.wav,16,FOOTSTEPS,ESC-50,615,8.0
FOOTSTEPS_esc50_248.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_248.wav,16,FOOTSTEPS,ESC-50,248,8.0
FOOTSTEPS_esc50_1885.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_1885.wav,16,FOOTSTEPS,ESC-50,1885,8.0
FOOTSTEPS_esc50_820.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_820.wav,16,FOOTSTEPS,ESC-50,820,9.0
FOOTSTEPS_esc50_818.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_818.wav,16,FOOTSTEPS,ESC-50,818,9.0
FOOTSTEPS_esc50_1997.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_1997.wav,16,FOOTSTEPS,ESC-50,1997,9.0
FOOTSTEPS_esc50_608.wav,/workspaces/danger-classifier-model/dataset/FOOTSTEPS_esc50_608.wav,16,FOOTSTEPS,ESC-50,608,9.0
GLASS_BREAKING_esc50_381.wav,/workspaces/danger-classifier-model/dataset/GLASS_BREAKING_esc50_381.wav,14,GLASS_BREAKING,ESC-50,381,0.0
